date,station,prcp,tobs
2012-03-08,USC00519397,0.02,69
2012-03-09,USC00519397,0.19,66
2012-03-10,USC00519397,0.06,73
2012-03-11,USC00519397,0.0,74
2012-03-12,USC00519397,0.03,71
2012-03-13,USC00519397,0.0,72
2012-03-14,USC00519397,0.0,73
2012-03-15,USC00519397,0.0,71
2012-03-16,USC00519397,0.05,72
2012-03-17,USC00519397,0.0,73
2012-03-18,USC00519397,0.0,72
2012-03-19,USC00519397,0.0,73
2012-03-20,USC00519397,0.0,69
2012-03-21,USC00519397,0.0,73
2012-03-22,USC00519397,0.03,74
2012-03-23,USC00519397,0.01,72
2012-03-24,USC00519397,0.0,74
2012-03-25,USC00519397,0.0,74
2012-03-26,USC00519397,0.11,72
2012-03-27,USC00519397,0.03,70
2012-03-28,USC00519397,0.02,71
2012-03-29,USC00519397,0.0,72
2012-03-30,USC00519397,0.0,73
2012-03-31,USC00519397,0.0,74
2012-04-01,USC00519397,0.0,73
2012-04-02,USC00519397,0.0,74
2012-04-03,USC00519397,0.0,75
2012-04-04,USC00519397,0.0,74
2012-04-05,USC00519397,0.19,74
2012-04-06,USC00519397,0.0,74
2012-04-07,USC00519397,0.03,74
2012-04-08,USC00519397,0.0,74
2012-04-09,USC00519397,0.07,72
2012-04-10,USC00519397,0.05,69
2012-04-11,USC00519397,0.06,71
2012-04-12,USC00519397,0.0,70
2012-04-13,USC00519397,0.03,71
2012-04-14,USC00519397,0.0,70
2012-04-15,USC00519397,0.01,75
2012-04-16,USC00519397,0.01,75
2012-04-17,USC00519397,0.0,75
2012-04-18,USC00519397,0.0,75
2012-04-19,USC00519397,0.0,75
2012-04-20,USC00519397,0.0,75
2012-04-21,USC00519397,0.01,74
2012-04-22,USC00519397,0.04,69
2012-04-23,USC00519397,0.03,73
2012-04-24,USC00519397,0.0,73
2012-04-25,USC00519397,0.0,75
2012-04-26,USC00519397,0.0,74
2012-04-27,USC00519397,0.0,75
2012-04-28,USC00519397,0.0,76
2012-04-29,USC00519397,0.0,75
2012-04-30,USC00519397,0.0,75
2012-05-01,USC00519397,0.0,75
2012-05-02,USC00519397,0.0,75
2012-05-03,USC00519397,0.0,75
2012-05-04,USC00519397,0.0,75
2012-05-05,USC00519397,0.04,74
2012-05-06,USC00519397,0.0,75
2012-05-07,USC00519397,0.0,74
2012-05-08,USC00519397,0.0,75
2012-05-09,USC00519397,0.0,74
2012-05-10,USC00519397,0.0,74
2012-05-11,USC00519397,0.0,75
2012-05-12,USC00519397,0.0,75
2012-05-13,USC00519397,0.0,72
2012-05-14,USC00519397,0.0,74
2012-05-15,USC00519397,0.0,74
2012-05-16,USC00519397,0.0,75
2012-05-17,USC00519397,0.0,76
2012-05-18,USC00519397,0.0,77
2012-05-19,USC00519397,0.0,77
2012-05-20,USC00519397,0.0,77
2012-05-21,USC00519397,0.0,76
2012-05-22,USC00519397,0.0,77
2012-05-23,USC00519397,0.0,76
2012-05-24,USC00519397,0.0,78
2012-05-25,USC00519397,0.0,77
2012-05-26,USC00519397,0.0,76
2012-05-27,USC00519397,0.0,76
2012-05-28,USC00519397,0.0,77
2012-05-29,USC00519397,0.0,76
2012-05-30,USC00519397,0.0,76
2012-05-31,USC00519397,0.01,73
2012-06-01,USC00519397,0.02,76
2012-06-02,USC00519397,0.02,76
2012-06-03,USC00519397,0.0,75
2012-06-04,USC00519397,0.0,77
2012-06-05,USC00519397,0.0,77
2012-06-06,USC00519397,0.0,76
2012-06-07,USC00519397,0.0,78
2012-06-08,USC00519397,,77
2012-06-09,USC00519397,,76
2012-06-10,USC00519397,0.0,77
2012-06-11,USC00519397,0.0,76
2012-06-12,USC00519397,0.0,76
2012-06-13,USC00519397,0.0,77
2012-06-14,USC00519397,0.0,77
2012-06-15,USC00519397,0.0,78
2012-06-16,USC00519397,0.0,77
2012-06-17,USC00519397,0.0,77
2012-06-18,USC00519397,0.0,77
2012-06-19,USC00519397,0.0,76
2012-06-20,USC00519397,0.0,75
2012-06-21,USC00519397,0.0,76
2012-06-22,USC00519397,0.0,76
2012-06-23,USC00519397,0.0,77
2012-06-24,USC00519397,0.0,76
2012-06-25,USC00519397,0.03,73
2012-06-26,USC00519397,0.15,73
2012-06-27,USC00519397,0.01,75
2012-06-28,USC00519397,0.0,77
2012-06-29,USC00519397,0.05,76
2012-06-30,USC00519397,0.0,77
2012-07-01,USC00519397,0.0,76
2012-07-02,USC00519397,0.0,77
2012-07-03,USC00519397,0.04,74
2012-07-04,USC00519397,0.01,77
2012-07-05,USC00519397,0.03,77
2012-07-06,USC00519397,0.0,78
2012-07-07,USC00519397,0.04,76
2012-07-08,USC00519397,0.0,77
2012-07-09,USC00519397,,77
2012-07-10,USC00519397,0.0,76
2012-07-11,USC00519397,0.0,76
2012-07-12,USC00519397,0.0,76
2012-07-13,USC00519397,0.0,77
2012-07-14,USC00519397,0.0,78
2012-07-15,USC00519397,0.0,77
2012-07-16,USC00519397,0.01,78
2012-07-17,USC00519397,0.0,78
2012-07-18,USC00519397,0.0,78
2012-07-19,USC00519397,0.0,75
2012-07-20,USC00519397,0.0,77
2012-07-21,USC00519397,0.0,76
2012-07-22,USC00519397,0.0,76
2012-07-23,USC00519397,0.0,79
2012-07-24,USC00519397,0.0,77
2012-07-25,USC00519397,0.0,77
2012-07-26,USC00519397,0.02,77
2012-07-27,USC00519397,0.0,77
2012-07-28,USC00519397,0.0,77
2012-07-29,USC00519397,0.01,73
2012-07-30,USC00519397,0.01,78
2012-07-31,USC00519397,0.0,78
2012-08-01,USC00519397,0.0,79
2012-08-02,USC00519397,0.0,78
2012-08-03,USC00519397,0.0,78
2012-08-04,USC00519397,0.0,78
2012-08-05,USC00519397,0.0,78
2012-08-06,USC00519397,0.0,77
2012-08-07,USC00519397,0.0,77
2012-08-08,USC00519397,0.02,78
2012-08-09,USC00519397,0.0,78
2012-08-10,USC00519397,0.0,76
2012-08-11,USC00519397,0.0,75
2012-08-12,USC00519397,0.0,78
2012-08-13,USC00519397,0.0,78
2012-08-14,USC00519397,0.0,77
2012-08-15,USC00519397,0.01,79
2012-08-16,USC00519397,0.0,78
2012-08-17,USC00519397,0.0,78
2012-08-18,USC00519397,,77
2012-08-19,USC00519397,,76
2012-08-20,USC00519397,0.0,79
2012-08-21,USC00519397,0.0,77
2012-08-22,USC00519397,0.03,77
2012-08-23,USC00519397,0.0,78
2012-08-24,USC00519397,0.0,78
2012-08-25,USC00519397,0.0,78
2012-08-26,USC00519397,0.0,78
2012-08-27,USC00519397,0.02,73
2012-08-28,USC00519397,1.0,75
2012-08-29,USC00519397,0.02,78
2012-08-30,USC00519397,0.04,78
2012-08-31,USC00519397,0.0,78
2012-09-01,USC00519397,0.01,77
2012-09-02,USC00519397,0.04,76
2012-09-03,USC00519397,0.06,77
2012-09-04,USC00519397,0.0,77
2012-09-05,USC00519397,0.01,75
2012-09-06,USC00519397,0.04,77
2012-09-07,USC00519397,0.0,75
2012-09-08,USC00519397,0.06,78
2012-09-09,USC00519397,0.0,76
2012-09-10,USC00519397,0.0,77
2012-09-11,USC00519397,0.0,77
2012-09-12,USC00519397,0.02,76
2012-09-13,USC00519397,0.05,76
2012-09-14,USC00519397,0.04,78
2012-09-15,USC00519397,0.0,78
2012-09-16,USC00519397,0.0,77
2012-09-17,USC00519397,0.0,78
2012-09-18,USC00519397,0.06,71
2012-09-19,USC00519397,0.0,74
2012-09-20,USC00519397,0.07,76
2012-09-21,USC00519397,0.08,77
2012-09-22,USC00519397,0.0,77
2012-09-23,USC00519397,0.04,76
2012-09-24,USC00519397,0.0,77
2012-09-25,USC00519397,0.0,76
2012-09-26,USC00519397,0.01,76
2012-09-27,USC00519397,0.02,78
2012-09-28,USC00519397,0.0,78
2012-09-29,USC00519397,0.0,77
2012-09-30,USC00519397,0.02,75
2012-10-01,USC00519397,0.0,78
2012-10-02,USC00519397,0.0,74
2012-10-03,USC00519397,0.0,75
2012-10-04,USC00519397,0.0,77
2012-10-05,USC00519397,0.0,73
2012-10-06,USC00519397,0.03,73
2012-10-07,USC00519397,0.0,76
2012-10-08,USC00519397,0.0,78
2012-10-09,USC00519397,0.0,75
2012-10-10,USC00519397,0.0,75
2012-10-11,USC00519397,0.0,80
2012-10-12,USC00519397,0.0,78
2012-10-13,USC00519397,0.0,79
2012-10-14,USC00519397,0.0,78
2012-10-15,USC00519397,0.02,78
2012-10-16,USC00519397,0.0,77
2012-10-17,USC00519397,0.0,72
2012-10-18,USC00519397,0.0,75
2012-10-19,USC00519397,0.0,77
2012-10-20,USC00519397,0.0,78
2012-10-21,USC00519397,0.0,77
2012-10-22,USC00519397,0.0,76
2012-10-23,USC00519397,0.0,78
2012-10-24,USC00519397,0.0,78
2012-10-25,USC00519397,0.0,76
2012-10-26,USC00519397,0.0,76
2012-10-27,USC00519397,0.0,74
2012-10-28,USC00519397,0.02,77
2012-10-29,USC00519397,0.04,77
2012-10-30,USC00519397,0.0,76
2012-10-31,USC00519397,0.02,78
2012-11-01,USC00519397,0.0,71
2012-11-02,USC00519397,0.0,70
2012-11-03,USC00519397,0.0,74
2012-11-04,USC00519397,0.0,71
2012-11-05,USC00519397,0.0,69
2012-11-06,USC00519397,0.0,76
2012-11-07,USC00519397,0.0,77
2012-11-08,USC00519397,0.0,77
2012-11-09,USC00519397,0.03,76
2012-11-10,USC00519397,0.0,75
2012-11-11,USC00519397,0.0,76
2012-11-12,USC00519397,0.0,77
2012-11-13,USC00519397,0.06,77
2012-11-14,USC00519397,0.0,77
2012-11-15,USC00519397,0.08,75
2012-11-16,USC00519397,0.03,73
2012-11-17,USC00519397,0.01,74
2012-11-18,USC00519397,0.03,76
2012-11-19,USC00519397,0.0,75
2012-11-20,USC00519397,0.0,75
2012-11-21,USC00519397,0.0,71
2012-11-22,USC00519397,0.0,69
2012-11-23,USC00519397,0.0,71
2012-11-24,USC00519397,0.02,69
2012-11-25,USC00519397,0.0,74
2012-11-26,USC00519397,0.06,72
2012-11-27,USC00519397,0.0,74
2012-11-28,USC00519397,0.0,65
2012-11-29,USC00519397,0.0,67
2012-11-30,USC00519397,0.0,65
2012-12-01,USC00519397,0.0,65
2012-12-02,USC00519397,0.0,71
2012-12-03,USC00519397,0.0,76
2012-12-04,USC00519397,0.2,70
2012-12-05,USC00519397,0.01,76
2012-12-06,USC00519397,,69
2012-12-07,USC00519397,,69
2012-12-08,USC00519397,0.0,69
2012-12-09,USC00519397,0.0,74
2012-12-10,USC00519397,0.0,76
2012-12-11,USC00519397,0.0,74
2012-12-12,USC00519397,0.0,73
2012-12-13,USC00519397,0.14,73
2012-12-14,USC00519397,0.09,74
2012-12-15,USC00519397,0.01,73
2012-12-16,USC00519397,0.02,73
2012-12-17,USC00519397,0.02,73
2012-12-18,USC00519397,0.12,74
2012-12-19,USC00519397,0.0,74
2012-12-20,USC00519397,0.1,71
2012-12-21,USC00519397,0.0,73
2012-12-22,USC00519397,0.0,72
2012-12-23,USC00519397,0.0,64
2012-12-24,USC00519397,0.0,66
2012-12-26,USC00519397,0.03,73
2012-12-27,USC00519397,0.0,72
2012-12-28,USC00519397,0.0,65
2012-12-29,USC00519397,0.0,64
2012-12-30,USC00519397,0.0,69
2012-12-31,USC00519397,0.04,68
2013-01-01,USC00519397,0.02,71
2013-01-02,USC00519397,0.13,71
2013-01-03,USC00519397,0.23,69
2013-01-04,USC00519397,0.04,72
2013-01-05,USC00519397,0.03,72
2013-01-06,USC00519397,0.04,73
2013-01-07,USC00519397,0.04,72
2013-01-08,USC00519397,0.0,72
2013-01-09,USC00519397,0.09,71
2013-01-10,USC00519397,,72
2013-01-11,USC00519397,,72
2013-01-12,USC00519397,0.0,70
2013-01-13,USC00519397,0.0,68
2013-01-14,USC00519397,0.0,74
2013-01-15,USC00519397,0.4,63
2013-01-16,USC00519397,0.0,58
2013-01-17,USC00519397,0.0,62
2013-01-18,USC00519397,0.0,60
2013-01-19,USC00519397,0.0,60
2013-01-20,USC00519397,0.0,67
2013-01-21,USC00519397,0.0,71
2013-01-22,USC00519397,0.0,70
2013-01-23,USC00519397,0.0,71
2013-01-24,USC00519397,0.14,68
2013-01-25,USC00519397,0.43,64
2013-01-26,USC00519397,0.0,65
2013-01-27,USC00519397,0.0,73
2013-01-28,USC00519397,1.13,66
2013-01-29,USC00519397,0.04,68
2013-01-30,USC00519397,0.0,64
2013-01-31,USC00519397,0.0,71
2013-02-01,USC00519397,0.0,71
2013-02-02,USC00519397,0.0,72
2013-02-03,USC00519397,0.0,67
2013-02-04,USC00519397,0.0,71
2013-02-05,USC00519397,0.0,71
2013-02-06,USC00519397,0.04,70
2013-02-07,USC00519397,0.04,71
2013-02-08,USC00519397,0.0,72
2013-02-09,USC00519397,0.01,67
2013-02-10,USC00519397,0.0,72
2013-02-11,USC00519397,0.0,70
2013-02-12,USC00519397,0.0,70
2013-02-13,USC00519397,0.0,69
2013-02-14,USC00519397,0.0,69
2013-02-15,USC00519397,0.0,71
2013-02-16,USC00519397,0.0,71
2013-02-17,USC00519397,0.0,71
2013-02-18,USC00519397,0.0,71
2013-02-19,USC00519397,0.09,71
2013-02-20,USC00519397,0.09,71
2013-02-21,USC00519397,0.07,71
2013-02-22,USC00519397,0.31,72
2013-02-23,USC00519397,0.15,71
2013-02-24,USC00519397,0.04,71
2013-02-25,USC00519397,0.0,71
2013-02-26,USC00519397,0.01,71
2013-02-27,USC00519397,0.03,71
2013-02-28,USC00519397,0.0,72
2013-03-01,USC00519397,0.0,71
2013-03-02,USC00519397,0.0,72
2013-03-03,USC00519397,0.0,72
2013-03-04,USC00519397,0.0,70
2013-03-05,USC00519397,0.0,71
2013-03-06,USC00519397,0.0,71
2013-03-07,USC00519397,0.0,65
2013-03-08,USC00519397,0.0,64
2013-03-09,USC00519397,0.02,73
2013-03-10,USC00519397,1.29,68
2013-03-11,USC00519397,0.8,63
2013-03-12,USC00519397,0.01,66
2013-03-13,USC00519397,0.0,63
2013-03-14,USC00519397,0.0,66
2013-03-15,USC00519397,0.0,64
2013-03-16,USC00519397,0.0,69
2013-03-17,USC00519397,0.0,62
2013-03-18,USC00519397,0.0,64
2013-03-19,USC00519397,0.0,66
2013-03-20,USC00519397,0.0,69
2013-03-21,USC00519397,0.0,71
2013-03-22,USC00519397,0.0,74
2013-03-23,USC00519397,0.02,72
2013-03-24,USC00519397,0.0,71
2013-03-25,USC00519397,0.32,68
2013-03-26,USC00519397,0.0,69
2013-03-27,USC00519397,0.0,71
2013-03-28,USC00519397,0.3,72
2013-03-29,USC00519397,0.06,70
2013-03-30,USC00519397,0.01,70
2013-03-31,USC00519397,0.25,64
2013-04-01,USC00519397,0.0,63
2013-04-02,USC00519397,0.0,61
2013-04-03,USC00519397,0.0,67
2013-04-04,USC00519397,0.0,68
2013-04-05,USC00519397,0.0,73
2013-04-06,USC00519397,0.03,74
2013-04-07,USC00519397,0.0,71
2013-04-08,USC00519397,0.0,74
2013-04-09,USC00519397,0.0,74
2013-04-10,USC00519397,0.0,74
2013-04-11,USC00519397,0.01,77
2013-04-12,USC00519397,0.0,75
2013-04-13,USC00519397,0.0,75
2013-04-14,USC00519397,0.0,76
2013-04-15,USC00519397,0.8,72
2013-04-16,USC00519397,0.08,70
2013-04-17,USC00519397,0.0,77
2013-04-18,USC00519397,0.0,75
2013-04-19,USC00519397,0.01,75
2013-04-20,USC00519397,0.0,74
2013-04-21,USC00519397,0.0,73
2013-04-22,USC00519397,0.05,73
2013-04-23,USC00519397,0.01,76
2013-04-24,USC00519397,0.55,70
2013-04-25,USC00519397,0.01,76
2013-04-26,USC00519397,0.0,76
2013-04-27,USC00519397,0.0,74
2013-04-28,USC00519397,0.0,72
2013-04-29,USC00519397,0.0,76
2013-04-30,USC00519397,0.0,74
2013-05-01,USC00519397,0.0,78
2013-05-02,USC00519397,0.0,75
2013-05-03,USC00519397,0.0,84
2013-05-04,USC00519397,0.14,69
2013-05-05,USC00519397,0.12,69
2013-05-06,USC00519397,0.09,75
2013-05-07,USC00519397,0.0,72
2013-05-08,USC00519397,0.0,73
2013-05-09,USC00519397,0.0,77
2013-05-10,USC00519397,0.0,77
2013-05-11,USC00519397,0.0,76
2013-05-12,USC00519397,0.0,75
2013-05-13,USC00519397,0.0,77
2013-05-14,USC00519397,0.0,78
2013-05-15,USC00519397,0.0,77
2013-05-16,USC00519397,0.0,77
2013-05-17,USC00519397,0.0,77
2013-05-18,USC00519397,0.02,78
2013-05-19,USC00519397,0.04,73
2013-05-20,USC00519397,0.03,74
2013-05-21,USC00519397,0.0,71
2013-05-22,USC00519397,0.0,78
2013-05-23,USC00519397,0.0,79
2013-05-24,USC00519397,0.0,79
2013-05-25,USC00519397,0.0,77
2013-05-26,USC00519397,0.0,77
2013-05-27,USC00519397,0.0,78
2013-05-28,USC00519397,0.04,77
2013-05-29,USC00519397,0.0,78
2013-05-30,USC00519397,0.03,77
2013-05-31,USC00519397,0.0,79
2013-06-01,USC00519397,0.01,79
2013-06-02,USC00519397,0.0,78
2013-06-03,USC00519397,0.0,79
2013-06-04,USC00519397,0.0,78
2013-06-05,USC00519397,0.0,78
2013-06-06,USC00519397,0.0,79
2013-06-07,USC00519397,0.0,77
2013-06-08,USC00519397,0.0,77
2013-06-09,USC00519397,0.0,77
2013-06-10,USC00519397,0.0,77
2013-06-11,USC00519397,0.0,77
2013-06-12,USC00519397,0.0,78
2013-06-13,USC00519397,0.0,77
2013-06-14,USC00519397,0.37,76
2013-06-15,USC00519397,0.0,78
2013-06-16,USC00519397,0.0,78
2013-06-17,USC00519397,0.0,77
2013-06-18,USC00519397,0.01,78
2013-06-19,USC00519397,0.0,78
2013-06-20,USC00519397,0.04,73
2013-06-21,USC00519397,0.12,76
2013-06-22,USC00519397,0.04,77
2013-06-23,USC00519397,0.02,75
2013-06-24,USC00519397,0.35,76
2013-06-25,USC00519397,0.03,74
2013-06-26,USC00519397,0.01,75
2013-06-27,USC00519397,0.0,77
2013-06-28,USC00519397,0.0,76
2013-06-29,USC00519397,0.03,77
2013-06-30,USC00519397,0.01,78
2013-07-01,USC00519397,0.0,78
2013-07-02,USC00519397,0.0,77
2013-07-03,USC00519397,0.03,77
2013-07-04,USC00519397,0.0,78
2013-07-05,USC00519397,0.0,73
2013-07-06,USC00519397,0.0,76
2013-07-07,USC00519397,0.0,75
2013-07-08,USC00519397,0.0,79
2013-07-09,USC00519397,0.0,80
2013-07-10,USC00519397,0.0,79
2013-07-11,USC00519397,0.03,77
2013-07-12,USC00519397,0.01,79
2013-07-13,USC00519397,0.0,78
2013-07-14,USC00519397,0.0,78
2013-07-15,USC00519397,0.0,78
2013-07-16,USC00519397,0.0,78
2013-07-17,USC00519397,0.0,78
2013-07-18,USC00519397,0.0,78
2013-07-19,USC00519397,0.0,78
2013-07-20,USC00519397,0.0,78
2013-07-21,USC00519397,0.07,78
2013-07-22,USC00519397,0.0,79
2013-07-23,USC00519397,0.0,77
2013-07-24,USC00519397,,79
2013-07-25,USC00519397,0.0,78
2013-07-26,USC00519397,0.0,78
2013-07-27,USC00519397,0.0,78
2013-07-28,USC00519397,0.02,76
2013-07-29,USC00519397,0.06,78
2013-07-30,USC00519397,0.74,79
2013-07-31,USC00519397,0.01,79
2013-08-01,USC00519397,0.02,79
2013-08-02,USC00519397,0.0,78
2013-08-03,USC00519397,0.0,78
2013-08-04,USC00519397,0.0,77
2013-08-05,USC00519397,0.0,79
2013-08-06,USC00519397,0.0,79
2013-08-07,USC00519397,0.0,79
2013-08-08,USC00519397,0.0,79
2013-08-09,USC00519397,0.0,78
2013-08-10,USC00519397,0.03,76
2013-08-11,USC00519397,0.05,79
2013-08-12,USC00519397,0.0,79
2013-08-13,USC00519397,0.0,79
2013-08-14,USC00519397,0.02,78
2013-08-15,USC00519397,0.0,78
2013-08-16,USC00519397,0.01,76
2013-08-17,USC00519397,0.0,78
2013-08-18,USC00519397,0.0,78
2013-08-19,USC00519397,0.0,77
2013-08-20,USC00519397,0.0,74
2013-08-21,USC00519397,0.25,77
2013-08-22,USC00519397,0.0,79
2013-08-23,USC00519397,0.0,77
2013-08-24,USC00519397,0.0,79
2013-08-25,USC00519397,0.0,80
2013-08-26,USC00519397,0.0,80
2013-08-27,USC00519397,0.0,79
2013-08-28,USC00519397,0.0,76
2013-08-29,USC00519397,0.0,79
2013-08-30,USC00519397,0.0,78
2013-08-31,USC00519397,0.0,79
2013-09-01,USC00519397,0.02,78
2013-09-02,USC00519397,0.0,79
2013-09-03,USC00519397,0.0,79
2013-09-04,USC00519397,0.0,77
2013-09-05,USC00519397,0.0,74
2013-09-06,USC00519397,0.0,74
2013-09-07,USC00519397,0.14,75
2013-09-08,USC00519397,0.01,80
2013-09-09,USC00519397,0.0,79
2013-09-10,USC00519397,0.0,78
2013-09-11,USC00519397,0.0,79
2013-09-12,USC00519397,0.03,78
2013-09-13,USC00519397,0.02,78
2013-09-14,USC00519397,0.14,83
2013-09-15,USC00519397,0.01,79
2013-09-16,USC00519397,0.0,70
2013-09-17,USC00519397,0.02,76
2013-09-18,USC00519397,0.14,78
2013-09-19,USC00519397,0.02,78
2013-09-20,USC00519397,0.0,80
2013-09-21,USC00519397,0.02,77
2013-09-22,USC00519397,0.02,79
2013-09-23,USC00519397,0.01,77
2013-09-24,USC00519397,0.01,78
2013-09-25,USC00519397,0.25,79
2013-09-26,USC00519397,0.07,78
2013-09-27,USC00519397,0.0,79
2013-09-28,USC00519397,0.0,79
2013-09-29,USC00519397,0.08,78
2013-09-30,USC00519397,0.02,79
2013-10-01,USC00519397,0.0,79
2013-10-02,USC00519397,0.0,80
2013-10-03,USC00519397,0.0,81
2013-10-04,USC00519397,0.0,80
2013-10-05,USC00519397,0.0,74
2013-10-06,USC00519397,0.0,78
2013-10-07,USC00519397,0.0,80
2013-10-08,USC00519397,0.0,79
2013-10-09,USC00519397,0.0,79
2013-10-10,USC00519397,0.0,78
2013-10-11,USC00519397,0.0,78
2013-10-12,USC00519397,0.0,77
2013-10-13,USC00519397,0.0,76
2013-10-14,USC00519397,0.18,73
2013-10-15,USC00519397,0.02,74
2013-10-16,USC00519397,0.0,75
2013-10-17,USC00519397,0.0,74
2013-10-18,USC00519397,0.0,75
2013-10-19,USC00519397,0.0,71
2013-10-20,USC00519397,0.0,73
2013-10-21,USC00519397,0.0,72
2013-10-22,USC00519397,0.0,73
2013-10-23,USC00519397,0.0,74
2013-10-24,USC00519397,0.0,74
2013-10-25,USC00519397,0.0,80
2013-10-26,USC00519397,0.0,76
2013-10-27,USC00519397,0.0,76
2013-10-28,USC00519397,0.01,74
2013-10-29,USC00519397,0.0,77
2013-10-30,USC00519397,0.0,78
2013-10-31,USC00519397,0.0,78
2013-11-01,USC00519397,0.0,79
2013-11-02,USC00519397,0.02,78
2013-11-03,USC00519397,0.0,77
2013-11-04,USC00519397,0.01,74
2013-11-05,USC00519397,0.0,77
2013-11-06,USC00519397,0.0,73
2013-11-07,USC00519397,0.02,74
2013-11-08,USC00519397,0.0,74
2013-11-09,USC00519397,0.01,76
2013-11-10,USC00519397,1.98,72
2013-11-11,USC00519397,0.2,74
2013-11-12,USC00519397,0.0,68
2013-11-13,USC00519397,0.0,67
2013-11-14,USC00519397,0.0,76
2013-11-15,USC00519397,0.89,75
2013-11-16,USC00519397,0.0,77
2013-11-17,USC00519397,0.0,71
2013-11-18,USC00519397,0.0,74
2013-11-19,USC00519397,0.0,70
2013-11-20,USC00519397,0.0,72
2013-11-21,USC00519397,0.0,72
2013-11-22,USC00519397,0.0,69
2013-11-23,USC00519397,0.0,69
2013-11-24,USC00519397,0.0,66
2013-11-25,USC00519397,0.0,75
2013-11-26,USC00519397,0.0,76
2013-11-27,USC00519397,0.0,73
2013-11-28,USC00519397,0.0,74
2013-11-29,USC00519397,0.0,74
2013-11-30,USC00519397,0.18,77
2013-12-01,USC00519397,0.0,77
2013-12-02,USC00519397,2.01,71
2013-12-03,USC00519397,0.01,71
2013-12-04,USC00519397,0.0,69
2013-12-05,USC00519397,0.0,68
2013-12-06,USC00519397,0.0,68
2013-12-07,USC00519397,0.0,69
2013-12-08,USC00519397,0.0,70
2013-12-09,USC00519397,0.0,72
2013-12-10,USC00519397,0.03,76
2013-12-11,USC00519397,0.0,75
2013-12-12,USC00519397,0.0,69
2013-12-13,USC00519397,0.02,71
2013-12-14,USC00519397,0.0,71
2013-12-15,USC00519397,0.0,71
2013-12-16,USC00519397,1.1,68
2013-12-17,USC00519397,0.02,65
2013-12-18,USC00519397,0.0,70
2013-12-19,USC00519397,0.16,69
2013-12-20,USC00519397,0.09,69
2013-12-21,USC00519397,0.02,71
2013-12-22,USC00519397,0.0,67
2013-12-23,USC00519397,0.0,73
2013-12-24,USC00519397,0.05,74
2013-12-25,USC00519397,0.02,73
2013-12-26,USC00519397,0.0,67
2013-12-27,USC00519397,0.0,74
2013-12-28,USC00519397,0.0,75
2013-12-29,USC00519397,0.0,75
2013-12-30,USC00519397,0.0,74
2013-12-31,USC00519397,0.0,67
2014-01-01,USC00519397,0.0,66
2014-01-02,USC00519397,0.0,75
2014-01-03,USC00519397,0.76,65
2014-01-04,USC00519397,0.0,69
2014-01-05,USC00519397,0.0,68
2014-01-06,USC00519397,0.0,71
2014-01-07,USC00519397,0.0,70
2014-01-08,USC00519397,0.0,71
2014-01-09,USC00519397,0.03,65
2014-01-10,USC00519397,,72
2014-01-11,USC00519397,,70
2014-01-12,USC00519397,0.35,69
2014-01-13,USC00519397,0.0,69
2014-01-14,USC00519397,0.43,70
2014-01-15,USC00519397,0.01,66
2014-01-16,USC00519397,0.25,69
2014-01-17,USC00519397,0.0,67
2014-01-18,USC00519397,0.0,66
2014-01-19,USC00519397,0.0,66
2014-01-20,USC00519397,0.0,64
2014-01-21,USC00519397,0.0,72
2014-01-22,USC00519397,0.35,69
2014-01-23,USC00519397,0.0,58
2014-01-24,USC00519397,0.0,59
2014-01-25,USC00519397,0.0,72
2014-01-26,USC00519397,0.0,74
2014-01-27,USC00519397,0.14,68
2014-01-28,USC00519397,0.02,70
2014-01-29,USC00519397,0.27,70
2014-01-30,USC00519397,0.04,65
2014-01-31,USC00519397,0.0,68
2014-02-01,USC00519397,0.22,74
2014-02-02,USC00519397,0.38,67
2014-02-03,USC00519397,0.0,69
2014-02-04,USC00519397,0.5,68
2014-02-05,USC00519397,0.23,73
2014-02-06,USC00519397,0.08,72
2014-02-07,USC00519397,0.03,77
2014-02-08,USC00519397,0.0,70
2014-02-09,USC00519397,0.0,71
2014-02-10,USC00519397,0.0,71
2014-02-11,USC00519397,0.0,69
2014-02-12,USC00519397,0.0,71
2014-02-13,USC00519397,0.0,67
2014-02-14,USC00519397,0.0,74
2014-02-15,USC00519397,0.01,73
2014-02-16,USC00519397,0.0,72
2014-02-17,USC00519397,0.35,72
2014-02-18,USC00519397,0.03,72
2014-02-19,USC00519397,0.0,71
2014-02-20,USC00519397,0.0,70
2014-02-21,USC00519397,0.0,69
2014-02-22,USC00519397,0.0,69
2014-02-23,USC00519397,0.0,68
2014-02-24,USC00519397,0.0,68
2014-02-25,USC00519397,0.0,67
2014-02-26,USC00519397,0.0,67
2014-02-27,USC00519397,0.0,70
2014-02-28,USC00519397,0.0,74
2014-03-01,USC00519397,0.25,70
2014-03-02,USC00519397,0.48,71
2014-03-03,USC00519397,0.16,65
2014-03-04,USC00519397,0.0,61
2014-03-05,USC00519397,0.0,69
2014-03-06,USC00519397,0.0,66
2014-03-07,USC00519397,0.25,72
2014-03-08,USC00519397,0.64,68
2014-03-09,USC00519397,0.04,72
2014-03-10,USC00519397,0.0,71
2014-03-11,USC00519397,0.16,74
2014-03-12,USC00519397,0.0,72
2014-03-13,USC00519397,0.0,75
2014-03-14,USC00519397,0.0,75
2014-03-15,USC00519397,0.0,71
2014-03-16,USC00519397,0.0,69
